city_ch;date;district;area;xiaoqu;price;sale
烟台;20181019;莱山;大学城;烟台大学教工住宅楼;0;0
烟台;20181019;莱山;大学城;糖果社区;0;0
烟台;20181019;莱山;大学城;南山世纪大厦;0;0
烟台;20181019;莱山;大学城;清泉寨村供销社楼;0;1
烟台;20181019;开发区;万科城;万科城;12218;16
烟台;20181019;开发区;万科城;天马相城三期;10849;16
烟台;20181019;开发区;万科城;海晟花园;11147;15
烟台;20181019;开发区;万科城;天马相城二期;12864;23
烟台;20181019;开发区;万科城;金河名都;0;0
烟台;20181019;开发区;万科城;天马相城四期;11475;11
烟台;20181019;开发区;万科城;帝景苑;22891;3
烟台;20181019;开发区;万科城;柳林小区;0;0
烟台;20181019;开发区;万科城;豪景苑;0;0
烟台;20181019;开发区;万科城;骏景苑;0;0
烟台;20181019;开发区;万科城;泰鸿听澜湾;0;0
